time,gFx,gFy,gFz
2024-01-01 15:5:41.8790,-1.111,-1.047,-0.202,1.54
2024-01-01 15:5:41.8890,-1.008,-1.473,-0.385,1.826
2024-01-01 15:5:41.8990,-0.801,-1.889,-0.443,2.099
2024-01-01 15:5:41.9130,-0.627,-2.171,-0.764,2.385
2024-01-01 15:5:41.9400,0.07,-1.857,-0.915,2.071
2024-01-01 15:5:41.9400,0.07,-1.857,-0.915,2.071
2024-01-01 15:5:41.9410,0.07,-1.857,-0.915,2.071
2024-01-01 15:5:41.9490,0.334,-1.527,-0.895,1.801
2024-01-01 15:5:41.9590,0.507,-1.198,-1.12,1.717
2024-01-01 15:5:41.9690,0.658,-0.665,-1.355,1.647
2024-01-01 15:5:41.9790,0.835,-0.292,-1.608,1.835
2024-01-01 15:5:41.9890,1.122,-0.222,-2.023,2.324
2024-01-01 15:5:41.9990,1.114,-0.331,-2.078,2.381
2024-01-01 15:5:42.0130,0.866,-0.603,-1.714,2.013
2024-01-01 15:5:42.0380,0.261,-1.434,-1.353,1.989
2024-01-01 15:5:42.0380,0.261,-1.434,-1.353,1.989
2024-01-01 15:5:42.0390,0.261,-1.434,-1.353,1.989
2024-01-01 15:5:42.0480,0.098,-1.381,-1.202,1.833
2024-01-01 15:5:42.0580,-0.039,-1.271,-1.002,1.619
2024-01-01 15:5:42.0680,-0.022,-1.097,-0.849,1.387
2024-01-01 15:5:42.0780,0.046,-0.849,-0.766,1.144
2024-01-01 15:5:42.0880,0.068,-0.591,-0.684,0.907
2024-01-01 15:5:42.0980,0.01,-0.396,-0.534,0.665
2024-01-01 15:5:42.1120,-0.05,-0.3,-0.292,0.422
2024-01-01 15:5:42.1400,-0.544,-0.012,0.366,0.656
2024-01-01 15:5:42.1410,-0.544,-0.012,0.366,0.656
2024-01-01 15:5:42.1410,-0.544,-0.012,0.366,0.656
2024-01-01 15:5:42.1480,-0.731,0.094,0.157,0.754
2024-01-01 15:5:42.1580,-0.747,0.106,-0.082,0.759
2024-01-01 15:5:42.1680,-0.394,0.193,-0.175,0.472
2024-01-01 15:5:42.1780,0.011,0.214,-0.119,0.245
2024-01-01 15:5:42.1880,0.184,0.079,-0.031,0.203
2024-01-01 15:5:42.1980,0.13,-0.063,0.089,0.17
2024-01-01 15:5:42.2120,0.032,-0.025,0.111,0.118
2024-01-01 15:5:42.2380,0.129,0.011,-0.311,0.337
2024-01-01 15:5:42.2380,0.129,0.011,-0.311,0.337
2024-01-01 15:5:42.2390,0.129,0.011,-0.311,0.337
2024-01-01 15:5:42.2470,0.05,-0.121,-0.283,0.312
2024-01-01 15:5:42.2570,-0.087,-0.308,-0.282,0.427
2024-01-01 15:5:42.2670,-0.26,-0.567,-0.474,0.783
2024-01-01 15:5:42.2770,-0.475,-0.764,-0.77,1.184
2024-01-01 15:5:42.2870,-0.732,-0.769,-1.082,1.516
2024-01-01 15:5:42.2970,-0.997,-0.735,-1.25,1.76
2024-01-01 15:5:42.3110,-0.974,-0.523,-1.354,1.748
2024-01-01 15:5:42.3400,0.959,-0.723,-1.272,1.749
2024-01-01 15:5:42.3400,0.959,-0.723,-1.272,1.749
2024-01-01 15:5:42.3410,0.959,-0.723,-1.272,1.749
2024-01-01 15:5:42.3460,1.202,-1.281,-1.28,2.174
2024-01-01 15:5:42.3570,1.006,-2.046,-1.342,2.646
2024-01-01 15:5:42.3670,0.855,-2.576,-1.226,2.978
2024-01-01 15:5:42.3770,0.781,-2.618,-0.972,2.9
2024-01-01 15:5:42.3870,0.49,-2.519,-1.086,2.787
2024-01-01 15:5:42.3970,0.31,-2.094,-1.248,2.457
2024-01-01 15:5:42.4070,0.212,-1.521,-1.357,2.049
2024-01-01 15:5:42.4400,0.379,-0.89,-1.587,1.859
2024-01-01 15:5:42.4400,0.379,-0.89,-1.587,1.859
2024-01-01 15:5:42.4410,0.379,-0.89,-1.587,1.859
2024-01-01 15:5:42.4460,0.423,-0.906,-1.504,1.806
2024-01-01 15:5:42.4560,0.441,-0.893,-1.274,1.617
2024-01-01 15:5:42.4670,0.397,-0.869,-1.04,1.412
2024-01-01 15:5:42.4760,0.17,-0.784,-0.868,1.182
2024-01-01 15:5:42.4860,-0.136,-0.643,-0.764,1.008
2024-01-01 15:5:42.4960,-0.248,-0.385,-0.582,0.741
2024-01-01 15:5:42.5100,-0.189,-0.131,-0.269,0.354
2024-01-01 15:5:42.5400,-0.586,0.048,0.121,0.6
2024-01-01 15:5:42.5400,-0.586,0.048,0.121,0.6
2024-01-01 15:5:42.5400,-0.586,0.048,0.121,0.6
2024-01-01 15:5:42.5450,-0.882,0.109,0.257,0.925
2024-01-01 15:5:42.5550,-0.907,0.217,0.271,0.971
2024-01-01 15:5:42.5660,-0.469,0.315,-0.078,0.57
2024-01-01 15:5:42.5750,-0.017,0.277,-0.223,0.356
2024-01-01 15:5:42.5860,0.19,0.235,-0.013,0.302
2024-01-01 15:5:42.5950,0.211,0.243,0.113,0.341
2024-01-01 15:5:42.6100,0.289,-0.006,-0.126,0.315
2024-01-01 15:5:42.6150,0.199,-0.13,-0.364,0.435
2024-01-01 15:5:42.6390,-0.329,-0.613,-0.519,0.868
2024-01-01 15:5:42.6400,-0.329,-0.613,-0.519,0.868
2024-01-01 15:5:42.6450,-0.656,-0.833,-0.333,1.111
2024-01-01 15:5:42.6550,-0.934,-1.19,-0.297,1.542
2024-01-01 15:5:42.6650,-1.167,-1.765,-0.541,2.184
2024-01-01 15:5:42.6750,-1.101,-2.138,-0.597,2.478
2024-01-01 15:5:42.6850,-0.636,-2.119,-0.873,2.378
2024-01-01 15:5:42.6950,0.005,-1.942,-1.172,2.268
2024-01-01 15:5:42.7080,0.574,-1.846,-1.219,2.285
2024-01-01 15:5:42.7150,0.5,-1.642,-1.125,2.052
2024-01-01 15:5:42.7390,0.4,-0.778,-1.478,1.717
2024-01-01 15:5:42.7400,0.4,-0.778,-1.478,1.717
2024-01-01 15:5:42.7440,0.747,-0.485,-1.85,2.053
2024-01-01 15:5:42.7540,0.997,-0.514,-2.152,2.427
2024-01-01 15:5:42.7640,0.816,-0.697,-1.829,2.121
2024-01-01 15:5:42.7740,0.439,-0.916,-1.362,1.699
2024-01-01 15:5:42.7840,0.318,-1.228,-1.279,1.801
2024-01-01 15:5:42.7940,0.249,-1.458,-1.316,1.98
2024-01-01 15:5:42.8080,0.099,-1.525,-1.225,1.959
2024-01-01 15:5:42.8140,-0.105,-1.516,-0.989,1.813
2024-01-01 15:5:42.8400,-0.006,-1.194,-0.7,1.384
2024-01-01 15:5:42.8400,-0.006,-1.194,-0.7,1.384
2024-01-01 15:5:42.8440,0.078,-0.849,-0.735,1.126
2024-01-01 15:5:42.8540,0.083,-0.578,-0.639,0.866
2024-01-01 15:5:42.8640,0.065,-0.468,-0.399,0.618
2024-01-01 15:5:42.8740,-0.005,-0.385,0.012,0.385
2024-01-01 15:5:42.8840,-0.204,-0.237,0.341,0.463
2024-01-01 15:5:42.8940,-0.405,-0.064,0.303,0.51
2024-01-01 15:5:42.9070,-0.311,0.155,0.014,0.348
2024-01-01 15:5:42.9140,-0.254,0.3,-0.154,0.422
2024-01-01 15:5:42.9390,-0.101,0.51,-0.092,0.528
2024-01-01 15:5:42.9400,-0.101,0.51,-0.092,0.528
2024-01-01 15:5:42.9430,0.09,0.29,-0.175,0.35
2024-01-01 15:5:42.9530,0.086,0.166,-0.095,0.21
2024-01-01 15:5:42.9630,0.045,0.097,0.08,0.134
2024-01-01 15:5:42.9730,0.07,0.012,0.031,0.077
2024-01-01 15:5:42.9830,0.086,-0.072,-0.112,0.159
2024-01-01 15:5:42.9930,0.001,-0.045,-0.248,0.252
2024-01-01 15:5:43.0030,-0.08,-0.097,-0.305,0.33
2024-01-01 15:5:43.0130,-0.131,-0.238,-0.212,0.345
2024-01-01 15:5:43.0360,-0.248,-1.01,-0.789,1.305
2024-01-01 15:5:43.0370,-0.248,-1.01,-0.789,1.305
2024-01-01 15:5:43.0430,-0.621,-1.132,-1.066,1.674
2024-01-01 15:5:43.0530,-0.981,-0.889,-1.102,1.723
2024-01-01 15:5:43.0620,-0.777,-0.739,-1.132,1.559
2024-01-01 15:5:43.0730,-0.244,-1.238,-1.058,1.647
2024-01-01 15:5:43.0820,0.123,-1.577,-1.326,2.064
2024-01-01 15:5:43.0930,0.586,-1.522,-1.415,2.159
2024-01-01 15:5:43.1060,0.615,-1.784,-1.343,2.316
2024-01-01 15:5:43.1120,0.612,-2.18,-1.526,2.73
2024-01-01 15:5:43.1390,0.493,-2.512,-1.235,2.842
2024-01-01 15:5:43.1390,0.493,-2.512,-1.235,2.842
2024-01-01 15:5:43.1420,0.368,-2.011,-1.176,2.358
2024-01-01 15:5:43.1520,0.318,-1.754,-1.552,2.364
2024-01-01 15:5:43.1620,0.449,-1.446,-1.77,2.329
2024-01-01 15:5:43.1720,0.523,-0.981,-1.679,2.014
2024-01-01 15:5:43.1820,0.566,-0.747,-1.617,1.869
2024-01-01 15:5:43.1920,0.567,-0.577,-1.486,1.692
2024-01-01 15:5:43.2060,0.434,-0.496,-1.235,1.4
2024-01-01 15:5:43.2120,0.208,-0.424,-1.008,1.113
2024-01-01 15:5:43.2350,-0.292,-0.206,-0.756,0.836
2024-01-01 15:5:43.2350,-0.292,-0.206,-0.756,0.836
2024-01-01 15:5:43.2410,-0.275,0.025,-0.488,0.561
2024-01-01 15:5:43.2510,-0.319,0.305,-0.098,0.452
2024-01-01 15:5:43.2610,-0.355,0.334,0.103,0.498
2024-01-01 15:5:43.2710,-0.366,0.056,0.139,0.395
2024-01-01 15:5:43.2820,-0.624,-0.011,0.338,0.71
2024-01-01 15:5:43.2910,-0.966,-0.002,0.454,1.067
2024-01-01 15:5:43.3050,-1.151,0.028,0.266,1.182
2024-01-01 15:5:43.3110,-0.5,-0.092,-0.206,0.549
2024-01-01 15:5:43.3370,0.263,0.046,0.028,0.268
2024-01-01 15:5:43.3370,0.263,0.046,0.028,0.268
2024-01-01 15:5:43.3410,0.526,0.05,0.165,0.554
2024-01-01 15:5:43.3520,0.62,-0.101,-0.039,0.629
2024-01-01 15:5:43.3610,0.216,-0.308,-0.354,0.517
2024-01-01 15:5:43.3710,-0.262,-0.538,-0.518,0.791
2024-01-01 15:5:43.3810,-0.622,-0.729,-0.463,1.064
2024-01-01 15:5:43.3910,-0.818,-1.0,-0.292,1.325
2024-01-01 15:5:43.4050,-0.892,-1.471,-0.309,1.748
2024-01-01 15:5:43.4110,-0.869,-2.051,-0.431,2.269
2024-01-01 15:5:43.4380,-0.614,-2.188,-0.938,2.458
2024-01-01 15:5:43.4380,-0.614,-2.188,-0.938,2.458
2024-01-01 15:5:43.4400,-0.179,-1.866,-0.963,2.107
2024-01-01 15:5:43.4510,0.373,-1.8,-0.928,2.059
2024-01-01 15:5:43.4600,0.602,-1.722,-1.062,2.111
2024-01-01 15:5:43.4700,0.672,-1.323,-1.322,1.987
2024-01-01 15:5:43.4800,0.858,-0.791,-1.54,1.932
2024-01-01 15:5:43.4900,1.095,-0.53,-1.812,2.182
2024-01-01 15:5:43.5000,1.142,-0.64,-2.163,2.528
2024-01-01 15:5:43.5100,0.704,-0.699,-1.912,2.154
2024-01-01 15:5:43.5360,0.423,-1.248,-1.361,1.894
2024-01-01 15:5:43.5360,0.423,-1.248,-1.361,1.894
2024-01-01 15:5:43.5400,0.274,-1.38,-1.286,1.906
2024-01-01 15:5:43.5510,0.186,-1.336,-1.082,1.729
2024-01-01 15:5:43.5600,0.045,-1.285,-0.857,1.545
2024-01-01 15:5:43.5700,-0.108,-1.192,-0.685,1.379
2024-01-01 15:5:43.5790,-0.171,-1.001,-0.581,1.17
2024-01-01 15:5:43.5900,-0.108,-0.748,-0.518,0.916
2024-01-01 15:5:43.6000,-0.012,-0.536,-0.444,0.696
2024-01-01 15:5:43.6100,0.032,-0.336,-0.184,0.384
2024-01-01 15:5:43.6370,-0.091,0.113,0.468,0.49
2024-01-01 15:5:43.6380,-0.091,0.113,0.468,0.49
2024-01-01 15:5:43.6390,-0.276,0.13,0.175,0.352
2024-01-01 15:5:43.6500,-0.455,0.179,-0.086,0.496
2024-01-01 15:5:43.6590,-0.58,0.278,-0.137,0.658
2024-01-01 15:5:43.6690,-0.506,0.37,-0.135,0.641
2024-01-01 15:5:43.6790,-0.156,0.375,-0.151,0.433
2024-01-01 15:5:43.6890,0.121,0.26,-0.058,0.293
2024-01-01 15:5:43.7030,0.164,0.112,0.161,0.256
2024-01-01 15:5:43.7090,0.212,-0.033,0.139,0.256
2024-01-01 15:5:43.7350,0.325,-0.141,-0.141,0.381
2024-01-01 15:5:43.7360,0.325,-0.141,-0.141,0.381
2024-01-01 15:5:43.7380,0.126,-0.157,-0.288,0.351
2024-01-01 15:5:43.7500,-0.148,-0.379,-0.429,0.591
2024-01-01 15:5:43.7580,-0.424,-0.711,-0.561,1.0
2024-01-01 15:5:43.7680,-0.755,-1.026,-0.818,1.514
2024-01-01 15:5:43.7780,-1.143,-1.111,-1.06,1.914
2024-01-01 15:5:43.7890,-1.404,-1.075,-1.234,2.156
2024-01-01 15:5:43.8020,-1.107,-0.852,-1.351,1.943
2024-01-01 15:5:43.8080,-0.416,-0.893,-1.057,1.445
2024-01-01 15:5:43.8370,0.922,-0.981,-1.294,1.867
2024-01-01 15:5:43.8370,0.922,-0.981,-1.294,1.867
2024-01-01 15:5:43.8390,0.909,-1.343,-1.344,2.106
2024-01-01 15:5:43.8510,0.691,-1.771,-1.386,2.353
2024-01-01 15:5:43.8580,0.601,-2.212,-1.365,2.668
2024-01-01 15:5:43.8680,0.506,-2.394,-1.204,2.727
2024-01-01 15:5:43.8780,0.207,-2.17,-0.982,2.391
2024-01-01 15:5:43.8880,0.051,-1.869,-1.131,2.185
2024-01-01 15:5:43.8990,0.246,-1.48,-1.456,2.091
2024-01-01 15:5:43.9080,0.521,-1.141,-1.489,1.947
2024-01-01 15:5:43.9370,0.444,-0.605,-1.246,1.455
2024-01-01 15:5:43.9380,0.444,-0.605,-1.246,1.455
2024-01-01 15:5:43.9390,0.444,-0.605,-1.246,1.455
2024-01-01 15:5:43.9470,0.171,-0.513,-1.187,1.304
2024-01-01 15:5:43.9570,0.025,-0.448,-0.995,1.091
2024-01-01 15:5:43.9670,-0.048,-0.366,-0.778,0.861
2024-01-01 15:5:43.9770,-0.221,-0.259,-0.518,0.62
2024-01-01 15:5:43.9870,-0.298,-0.0,-0.278,0.408
2024-01-01 15:5:44.0020,-0.22,0.294,0.036,0.369
2024-01-01 15:5:44.0070,-0.165,0.205,0.279,0.384
2024-01-01 15:5:44.0360,-1.024,0.044,0.364,1.088
2024-01-01 15:5:44.0370,-1.024,0.044,0.364,1.088
2024-01-01 15:5:44.0380,-1.024,0.044,0.364,1.088
2024-01-01 15:5:44.0470,-0.871,-0.011,0.013,0.871
2024-01-01 15:5:44.0570,-0.108,-0.074,-0.298,0.325
2024-01-01 15:5:44.0670,0.264,0.003,-0.144,0.301
2024-01-01 15:5:44.0770,0.335,0.012,0.043,0.338
2024-01-01 15:5:44.0870,0.58,-0.087,-0.035,0.588
2024-01-01 15:5:44.0970,0.417,-0.372,-0.312,0.64
2024-01-01 15:5:44.1210,-0.704,-0.842,-0.481,1.198
2024-01-01 15:5:44.1210,-0.704,-0.842,-0.481,1.198
2024-01-01 15:5:44.1260,-1.086,-1.038,-0.331,1.538
2024-01-01 15:5:44.1360,-1.208,-1.503,-0.452,1.981
2024-01-01 15:5:44.1460,-1.249,-2.066,-0.605,2.489
2024-01-01 15:5:44.1560,-1.013,-2.094,-0.719,2.435
2024-01-01 15:5:44.1660,-0.66,-1.924,-0.934,2.238
2024-01-01 15:5:44.1760,-0.179,-1.608,-1.072,1.941
2024-01-01 15:5:44.1860,0.246,-1.485,-0.966,1.789
2024-01-01 15:5:44.2000,0.704,-1.439,-1.046,1.913
2024-01-01 15:5:44.2220,0.92,-0.87,-1.664,2.091
2024-01-01 15:5:44.2220,0.92,-0.87,-1.664,2.091
2024-01-01 15:5:44.2260,0.893,-0.78,-1.761,2.123
2024-01-01 15:5:44.2360,0.872,-0.713,-1.864,2.178
2024-01-01 15:5:44.2460,0.802,-0.712,-1.874,2.159
2024-01-01 15:5:44.2560,0.77,-0.777,-1.669,1.996
2024-01-01 15:5:44.2660,0.677,-1.044,-1.517,1.962
2024-01-01 15:5:44.2760,0.591,-1.269,-1.343,1.94
2024-01-01 15:5:44.2860,0.456,-1.31,-1.052,1.741
2024-01-01 15:5:44.3230,-0.096,-1.003,-0.595,1.17
2024-01-01 15:5:44.3230,-0.096,-1.003,-0.595,1.17
2024-01-01 15:5:44.3230,-0.096,-1.003,-0.595,1.17
2024-01-01 15:5:44.3250,-0.184,-0.785,-0.439,0.918
2024-01-01 15:5:44.3350,-0.142,-0.571,-0.371,0.696
2024-01-01 15:5:44.3450,-0.042,-0.416,-0.262,0.493
2024-01-01 15:5:44.3550,-0.023,-0.227,0.123,0.259
2024-01-01 15:5:44.3650,-0.1,0.038,0.398,0.412
2024-01-01 15:5:44.3750,-0.311,0.198,0.263,0.453
2024-01-01 15:5:44.3850,-0.481,0.212,-0.041,0.527
2024-01-01 15:5:44.4230,-0.375,0.211,-0.081,0.438
2024-01-01 15:5:44.4230,-0.375,0.211,-0.081,0.438
2024-01-01 15:5:44.4230,-0.375,0.211,-0.081,0.438
2024-01-01 15:5:44.4240,-0.036,0.077,-0.065,0.107
2024-01-01 15:5:44.4350,0.093,0.05,0.139,0.175
2024-01-01 15:5:44.4440,0.177,0.083,0.174,0.262
2024-01-01 15:5:44.4550,0.319,0.007,0.004,0.319
2024-01-01 15:5:44.4640,0.378,-0.036,-0.207,0.432
2024-01-01 15:5:44.4750,0.275,-0.092,-0.328,0.438
2024-01-01 15:5:44.4850,0.031,-0.302,-0.326,0.445
2024-01-01 15:5:44.4990,-0.255,-0.56,-0.394,0.731
2024-01-01 15:5:44.5220,-0.962,-0.888,-1.133,1.731
2024-01-01 15:5:44.5230,-0.962,-0.888,-1.133,1.731
2024-01-01 15:5:44.5240,-1.299,-0.816,-1.478,2.13
2024-01-01 15:5:44.5340,-1.244,-0.707,-1.353,1.969
2024-01-01 15:5:44.5440,-0.839,-0.813,-0.931,1.494
2024-01-01 15:5:44.5540,0.012,-0.912,-1.047,1.389
2024-01-01 15:5:44.5640,0.862,-0.872,-1.284,1.775
2024-01-01 15:5:44.5740,1.087,-1.243,-1.382,2.153
2024-01-01 15:5:44.5840,0.983,-1.788,-1.556,2.566
2024-01-01 15:5:44.5940,0.83,-2.139,-1.533,2.759
2024-01-01 15:5:44.6180,0.441,-2.257,-0.993,2.505
2024-01-01 15:5:44.6190,0.441,-2.257,-0.993,2.505
2024-01-01 15:5:44.6240,0.116,-1.994,-0.966,2.219
2024-01-01 15:5:44.6330,0.002,-1.694,-1.342,2.161
2024-01-01 15:5:44.6430,0.188,-1.227,-1.578,2.008
2024-01-01 15:5:44.6530,0.48,-0.962,-1.439,1.796
2024-01-01 15:5:44.6640,0.679,-0.803,-1.263,1.643
2024-01-01 15:5:44.6730,0.573,-0.755,-1.123,1.47
2024-01-01 15:5:44.6830,0.323,-0.707,-1.113,1.358
2024-01-01 15:5:44.6930,0.169,-0.626,-1.041,1.226
2024-01-01 15:5:44.7180,-0.033,-0.434,-0.48,0.648
2024-01-01 15:5:44.7180,-0.033,-0.434,-0.48,0.648
2024-01-01 15:5:44.7230,-0.127,-0.2,-0.176,0.295
2024-01-01 15:5:44.7330,-0.074,0.078,0.048,0.118
2024-01-01 15:5:44.7430,-0.073,0.062,0.096,0.136
2024-01-01 15:5:44.7530,-0.326,-0.093,0.071,0.346
2024-01-01 15:5:44.7630,-0.8,0.014,0.173,0.819
2024-01-01 15:5:44.7730,-1.17,0.206,0.35,1.238
2024-01-01 15:5:44.7830,-1.045,0.246,0.174,1.088
2024-01-01 15:5:44.7930,-0.3,0.178,-0.256,0.433
2024-01-01 15:5:44.8200,0.354,0.311,-0.022,0.472
2024-01-01 15:5:44.8210,0.354,0.311,-0.022,0.472
2024-01-01 15:5:44.8220,0.528,0.193,-0.062,0.566
2024-01-01 15:5:44.8330,0.434,0.069,-0.251,0.506
2024-01-01 15:5:44.8420,0.029,-0.155,-0.504,0.528
2024-01-01 15:5:44.8520,-0.478,-0.43,-0.513,0.823
2024-01-01 15:5:44.8630,-0.945,-0.794,-0.342,1.281
2024-01-01 15:5:44.8720,-1.246,-1.265,-0.273,1.796
2024-01-01 15:5:44.8820,-1.268,-1.599,-0.471,2.094
2024-01-01 15:5:44.8920,-1.096,-1.949,-0.619,2.32
2024-01-01 15:5:44.9180,-0.516,-2.138,-1.124,2.47
2024-01-01 15:5:44.9190,-0.516,-2.138,-1.124,2.47
2024-01-01 15:5:44.9220,0.074,-1.921,-1.239,2.287
2024-01-01 15:5:44.9320,0.499,-1.726,-1.022,2.067
2024-01-01 15:5:44.9420,0.558,-1.426,-0.851,1.752
2024-01-01 15:5:44.9520,0.352,-1.006,-1.142,1.562
2024-01-01 15:5:44.9610,0.617,-0.703,-1.659,1.905
2024-01-01 15:5:44.9720,0.817,-0.39,-1.914,2.117
2024-01-01 15:5:44.9820,0.856,-0.5,-2.0,2.232
2024-01-01 15:5:45.0180,0.597,-1.241,-1.457,2.005
2024-01-01 15:5:45.0180,0.597,-1.241,-1.457,2.005
2024-01-01 15:5:45.0180,0.597,-1.241,-1.457,2.005
2024-01-01 15:5:45.0210,0.513,-1.438,-1.411,2.079
2024-01-01 15:5:45.0330,0.43,-1.432,-1.192,1.912
2024-01-01 15:5:45.0410,0.273,-1.339,-0.958,1.669
2024-01-01 15:5:45.0510,0.09,-1.234,-0.833,1.492
2024-01-01 15:5:45.0610,-0.002,-1.041,-0.783,1.303
2024-01-01 15:5:45.0710,-0.035,-0.79,-0.682,1.044
2024-01-01 15:5:45.0810,-0.042,-0.563,-0.499,0.753
2024-01-01 15:5:45.0960,-0.044,-0.386,-0.317,0.501
2024-01-01 15:5:45.1210,-0.189,0.225,0.53,0.606
2024-01-01 15:5:45.1210,-0.189,0.225,0.53,0.606
2024-01-01 15:5:45.1220,-0.189,0.225,0.53,0.606
2024-01-01 15:5:45.1300,-0.24,0.409,0.218,0.522
2024-01-01 15:5:45.1410,-0.437,0.326,-0.155,0.567
2024-01-01 15:5:45.1500,-0.572,0.287,-0.184,0.666
2024-01-01 15:5:45.1600,-0.292,0.208,-0.202,0.411
2024-01-01 15:5:45.1710,0.005,0.088,-0.07,0.113
2024-01-01 15:5:45.1800,0.107,0.115,0.063,0.169
2024-01-01 15:5:45.1910,0.143,0.165,0.064,0.228
2024-01-01 15:5:45.2200,0.266,-0.181,-0.27,0.42
2024-01-01 15:5:45.2200,0.266,-0.181,-0.27,0.42
2024-01-01 15:5:45.2210,0.266,-0.181,-0.27,0.42
2024-01-01 15:5:45.2300,0.106,-0.383,-0.315,0.507
2024-01-01 15:5:45.2400,-0.239,-0.65,-0.394,0.797
2024-01-01 15:5:45.2500,-0.575,-0.92,-0.69,1.286
2024-01-01 15:5:45.2600,-0.935,-1.063,-1.098,1.792
2024-01-01 15:5:45.2700,-1.254,-1.02,-1.417,2.15
2024-01-01 15:5:45.2800,-1.261,-0.845,-1.425,2.082
2024-01-01 15:5:45.2930,-0.737,-0.859,-1.022,1.525
2024-01-01 15:5:45.3180,0.61,-1.053,-1.09,1.634
2024-01-01 15:5:45.3180,0.61,-1.053,-1.09,1.634
2024-01-01 15:5:45.3200,0.909,-1.151,-1.225,1.911
2024-01-01 15:5:45.3310,0.861,-1.648,-1.447,2.356
2024-01-01 15:5:45.3390,0.712,-2.117,-1.601,2.748
2024-01-01 15:5:45.3490,0.622,-2.235,-1.485,2.755
2024-01-01 15:5:45.3590,0.603,-2.207,-1.219,2.592
2024-01-01 15:5:45.3690,0.403,-1.974,-1.048,2.271
2024-01-01 15:5:45.3800,0.181,-1.663,-1.241,2.083
2024-01-01 15:5:45.3930,0.234,-1.214,-1.54,1.975
2024-01-01 15:5:45.4160,0.68,-0.639,-1.458,1.731
2024-01-01 15:5:45.4160,0.68,-0.639,-1.458,1.731
2024-01-01 15:5:45.4190,0.588,-0.596,-1.234,1.491
2024-01-01 15:5:45.4320,0.329,-0.606,-1.114,1.31
2024-01-01 15:5:45.4390,0.116,-0.572,-1.007,1.164
2024-01-01 15:5:45.4490,-0.003,-0.498,-0.904,1.032
2024-01-01 15:5:45.4590,-0.111,-0.352,-0.67,0.765
2024-01-01 15:5:45.4690,-0.25,-0.155,-0.366,0.47
2024-01-01 15:5:45.4800,-0.212,0.127,-0.064,0.255
2024-01-01 15:5:45.4940,-0.166,0.321,0.2,0.413
2024-01-01 15:5:45.5170,-0.735,-0.029,0.156,0.752
2024-01-01 15:5:45.5170,-0.735,-0.029,0.156,0.752
2024-01-01 15:5:45.5180,-1.128,0.089,0.221,1.153
2024-01-01 15:5:45.5340,-1.183,0.155,0.303,1.231
2024-01-01 15:5:45.5380,-0.473,0.035,-0.096,0.484
2024-01-01 15:5:45.5480,0.274,0.134,-0.329,0.449
2024-01-01 15:5:45.5580,0.505,0.195,-0.191,0.574
2024-01-01 15:5:45.5680,0.513,0.21,0.102,0.564
2024-01-01 15:5:45.5800,0.51,0.049,0.002,0.512
2024-01-01 15:5:45.5920,0.175,-0.184,-0.407,0.48
2024-01-01 15:5:45.6170,-1.265,-1.067,-0.22,1.669
2024-01-01 15:5:45.6180,-1.265,-1.067,-0.22,1.669
2024-01-01 15:5:45.6190,-1.265,-1.067,-0.22,1.669
2024-01-01 15:5:45.6280,-1.297,-1.473,-0.505,2.027
2024-01-01 15:5:45.6380,-0.998,-1.709,-0.648,2.082
2024-01-01 15:5:45.6480,-0.816,-1.914,-0.738,2.208
2024-01-01 15:5:45.6570,-0.725,-2.256,-0.986,2.567
2024-01-01 15:5:45.6680,0.003,-2.292,-1.14,2.56
2024-01-01 15:5:45.6790,0.739,-2.006,-1.016,2.367
2024-01-01 15:5:45.6910,0.803,-1.653,-0.78,1.996
2024-01-01 15:5:45.7150,0.544,-0.904,-1.392,1.747
2024-01-01 15:5:45.7160,0.544,-0.904,-1.392,1.747
2024-01-01 15:5:45.7170,0.449,-0.653,-1.867,2.028
2024-01-01 15:5:45.7270,0.514,-0.556,-2.075,2.209
2024-01-01 15:5:45.7370,0.444,-0.593,-1.919,2.057
2024-01-01 15:5:45.7470,0.442,-0.663,-1.61,1.796
2024-01-01 15:5:45.7570,0.482,-0.921,-1.471,1.801
2024-01-01 15:5:45.7670,0.471,-1.138,-1.449,1.902
2024-01-01 15:5:45.7770,0.438,-1.17,-1.262,1.776
2024-01-01 15:5:45.7920,0.343,-1.147,-1.025,1.576
2024-01-01 15:5:45.8190,0.156,-0.768,-0.664,1.027
2024-01-01 15:5:45.8200,0.156,-0.768,-0.664,1.027
2024-01-01 15:5:45.8200,0.156,-0.768,-0.664,1.027
2024-01-01 15:5:45.8260,0.083,-0.557,-0.604,0.826
2024-01-01 15:5:45.8360,-0.003,-0.431,-0.413,0.597
2024-01-01 15:5:45.8460,-0.097,-0.327,0.053,0.345
2024-01-01 15:5:45.8560,-0.223,-0.148,0.467,0.538
2024-01-01 15:5:45.8660,-0.382,0.079,0.472,0.612
2024-01-01 15:5:45.8760,-0.505,0.179,0.158,0.559
2024-01-01 15:5:45.8910,-0.604,0.19,-0.062,0.636
2024-01-01 15:5:45.9180,0.042,0.21,-0.079,0.228
2024-01-01 15:5:45.9180,0.042,0.21,-0.079,0.228
2024-01-01 15:5:45.9180,0.042,0.21,-0.079,0.228
2024-01-01 15:5:45.9260,0.163,0.154,0.024,0.226
2024-01-01 15:5:45.9360,0.217,0.142,0.008,0.259
2024-01-01 15:5:45.9460,0.257,0.038,-0.05,0.265
