time,gFx,gFy,gFz
2024-04-13 18:51:32.3310,-0.071,-0.592,-0.543,0.806
2024-04-13 18:51:32.3410,-0.027,-0.451,-0.249,0.516
2024-04-13 18:51:32.3510,0.109,-0.311,0.17,0.371
2024-04-13 18:51:32.3660,0.141,-0.1,0.496,0.525
2024-04-13 18:51:32.3710,0.061,0.181,0.355,0.403
2024-04-13 18:51:32.3980,-0.275,0.199,-0.546,0.643
2024-04-13 18:51:32.3980,-0.275,0.199,-0.546,0.643
2024-04-13 18:51:32.4000,-0.287,0.13,-0.08,0.325
2024-04-13 18:51:32.4100,-0.36,0.027,0.279,0.456
2024-04-13 18:51:32.4210,-0.368,-0.071,0.229,0.439
2024-04-13 18:51:32.4300,-0.218,-0.139,0.083,0.272
2024-04-13 18:51:32.4410,-0.13,-0.155,0.133,0.242
2024-04-13 18:51:32.4500,0.016,-0.264,0.009,0.265
2024-04-13 18:51:32.4650,0.116,-0.431,-0.222,0.498
2024-04-13 18:51:32.4700,0.155,-0.578,-0.452,0.75
2024-04-13 18:51:32.4980,-0.37,-0.93,-1.062,1.459
2024-04-13 18:51:32.4980,-0.37,-0.93,-1.062,1.459
2024-04-13 18:51:32.5000,-0.564,-1.119,-1.188,1.727
2024-04-13 18:51:32.5100,-0.686,-1.215,-1.102,1.778
2024-04-13 18:51:32.5200,-0.605,-1.195,-0.981,1.66
2024-04-13 18:51:32.5300,-0.447,-1.165,-0.837,1.503
2024-04-13 18:51:32.5410,-0.131,-1.13,-1.022,1.529
2024-04-13 18:51:32.5500,0.303,-1.153,-1.357,1.806
2024-04-13 18:51:32.5640,0.693,-1.319,-1.338,2.003
2024-04-13 18:51:32.5700,0.953,-1.596,-1.067,2.143
2024-04-13 18:51:32.5970,0.469,-2.158,-0.757,2.335
2024-04-13 18:51:32.5970,0.469,-2.158,-0.757,2.335
2024-04-13 18:51:32.6000,0.098,-2.226,-0.963,2.427
2024-04-13 18:51:32.6090,-0.21,-1.945,-1.115,2.252
2024-04-13 18:51:32.6190,-0.238,-1.44,-1.086,1.819
2024-04-13 18:51:32.6290,0.076,-1.0,-0.896,1.345
2024-04-13 18:51:32.6390,0.369,-0.763,-0.737,1.123
2024-04-13 18:51:32.6490,0.474,-0.578,-0.701,1.025
2024-04-13 18:51:32.6630,0.427,-0.412,-0.819,1.011
2024-04-13 18:51:32.6690,0.281,-0.328,-0.953,1.046
2024-04-13 18:51:32.6970,0.157,-0.354,-0.393,0.552
2024-04-13 18:51:32.6970,0.157,-0.354,-0.393,0.552
2024-04-13 18:51:32.6990,0.037,-0.246,-0.162,0.297
2024-04-13 18:51:32.7090,-0.067,-0.154,-0.269,0.317
2024-04-13 18:51:32.7190,-0.033,-0.151,-0.41,0.438
2024-04-13 18:51:32.7290,0.035,-0.198,-0.126,0.237
2024-04-13 18:51:32.7390,-0.068,-0.22,0.249,0.339
2024-04-13 18:51:32.7490,-0.145,-0.27,0.316,0.44
2024-04-13 18:51:32.7630,-0.181,-0.21,0.139,0.31
2024-04-13 18:51:32.7690,-0.23,-0.113,-0.123,0.284
2024-04-13 18:51:32.7960,-0.14,0.178,-0.016,0.227
2024-04-13 18:51:32.7960,-0.14,0.178,-0.016,0.227
2024-04-13 18:51:32.7980,-0.194,0.419,0.074,0.468
2024-04-13 18:51:32.8090,-0.185,0.433,-0.141,0.492
2024-04-13 18:51:32.8180,-0.091,0.002,-0.279,0.293
2024-04-13 18:51:32.8280,-0.113,-0.391,-0.186,0.447
2024-04-13 18:51:32.8380,-0.287,-0.876,-0.171,0.938
2024-04-13 18:51:32.8480,-0.591,-1.281,-0.275,1.437
2024-04-13 18:51:32.8620,-0.923,-1.585,-0.302,1.859
2024-04-13 18:51:32.8680,-1.132,-2.035,-0.259,2.343
2024-04-13 18:51:32.8980,-0.313,-3.382,-1.063,3.559
2024-04-13 18:51:32.8980,-0.313,-3.382,-1.063,3.559
2024-04-13 18:51:32.8980,-0.313,-3.382,-1.063,3.559
2024-04-13 18:51:32.9080,0.34,-2.511,-0.572,2.598
2024-04-13 18:51:32.9170,1.031,-1.993,-0.656,2.338
2024-04-13 18:51:32.9280,1.61,-1.295,-1.139,2.359
2024-04-13 18:51:32.9370,1.797,-0.698,-1.548,2.472
2024-04-13 18:51:32.9480,1.346,-0.312,-1.528,2.06
2024-04-13 18:51:32.9610,0.846,-0.319,-1.414,1.678
2024-04-13 18:51:32.9670,0.519,-0.539,-1.336,1.531
2024-04-13 18:51:32.9980,0.173,-1.412,-0.967,1.72
2024-04-13 18:51:32.9980,0.173,-1.412,-0.967,1.72
2024-04-13 18:51:32.9980,0.173,-1.412,-0.967,1.72
2024-04-13 18:51:33.0070,0.096,-1.326,-0.799,1.551
2024-04-13 18:51:33.0170,0.015,-1.171,-0.745,1.388
2024-04-13 18:51:33.0270,-0.004,-1.047,-0.631,1.222
2024-04-13 18:51:33.0370,-0.012,-0.804,-0.483,0.938
2024-04-13 18:51:33.0470,0.023,-0.546,-0.377,0.664
2024-04-13 18:51:33.0630,0.061,-0.381,-0.252,0.461
2024-04-13 18:51:33.0670,0.139,-0.281,0.024,0.314
2024-04-13 18:51:33.0960,0.217,0.015,0.438,0.489
2024-04-13 18:51:33.0960,0.217,0.015,0.438,0.489
2024-04-13 18:51:33.0970,0.112,0.187,0.091,0.236
2024-04-13 18:51:33.1090,-0.083,0.19,-0.276,0.345
2024-04-13 18:51:33.1160,-0.21,0.141,-0.18,0.31
2024-04-13 18:51:33.1260,-0.3,0.095,0.052,0.319
2024-04-13 18:51:33.1370,-0.373,0.026,0.143,0.4
2024-04-13 18:51:33.1470,-0.377,-0.067,0.128,0.404
2024-04-13 18:51:33.1610,-0.308,-0.147,0.127,0.364
2024-04-13 18:51:33.1660,-0.164,-0.164,0.165,0.285
2024-04-13 18:51:33.1960,0.17,-0.611,-0.37,0.734
2024-04-13 18:51:33.1970,0.17,-0.611,-0.37,0.734
2024-04-13 18:51:33.1970,0.17,-0.611,-0.37,0.734
2024-04-13 18:51:33.2060,0.096,-0.861,-0.658,1.088
2024-04-13 18:51:33.2160,-0.187,-1.011,-0.988,1.426
2024-04-13 18:51:33.2270,-0.495,-1.069,-1.291,1.748
2024-04-13 18:51:33.2360,-0.596,-1.152,-1.212,1.775
2024-04-13 18:51:33.2460,-0.644,-1.207,-0.998,1.693
2024-04-13 18:51:33.2620,-0.387,-1.098,-0.782,1.402
2024-04-13 18:51:33.2660,-0.081,-1.126,-0.887,1.436
2024-04-13 18:51:33.2990,0.779,-1.538,-1.254,2.132
2024-04-13 18:51:33.3000,0.779,-1.538,-1.254,2.132
2024-04-13 18:51:33.3000,0.779,-1.538,-1.254,2.132
2024-04-13 18:51:33.3060,0.691,-1.836,-0.941,2.176
2024-04-13 18:51:33.3150,0.471,-2.132,-0.92,2.369
2024-04-13 18:51:33.3260,0.25,-2.275,-1.081,2.531
2024-04-13 18:51:33.3350,-0.115,-2.02,-1.199,2.352
2024-04-13 18:51:33.3450,-0.208,-1.551,-1.128,1.929
2024-04-13 18:51:33.3610,0.074,-1.173,-0.937,1.503
2024-04-13 18:51:33.3650,0.289,-0.928,-0.888,1.317
2024-04-13 18:51:33.3960,0.179,-0.622,-0.689,0.945
2024-04-13 18:51:33.3960,0.179,-0.622,-0.689,0.945
2024-04-13 18:51:33.3960,0.179,-0.622,-0.689,0.945
2024-04-13 18:51:33.4050,0.016,-0.544,-0.69,0.879
2024-04-13 18:51:33.4150,-0.046,-0.465,-0.507,0.689
2024-04-13 18:51:33.4250,-0.094,-0.394,-0.203,0.453
2024-04-13 18:51:33.4350,-0.155,-0.229,-0.043,0.28
2024-04-13 18:51:33.4450,-0.207,-0.059,-0.066,0.225
2024-04-13 18:51:33.4760,-0.037,-0.311,0.298,0.432
2024-04-13 18:51:33.4760,-0.037,-0.311,0.298,0.432
2024-04-13 18:51:33.4760,-0.037,-0.311,0.298,0.432
2024-04-13 18:51:33.4840,-0.134,-0.267,0.342,0.454
2024-04-13 18:51:33.4940,-0.355,-0.138,-0.057,0.385
2024-04-13 18:51:33.5040,-0.293,-0.004,-0.534,0.609
2024-04-13 18:51:33.5140,-0.118,0.165,-0.294,0.357
2024-04-13 18:51:33.5240,-0.127,0.372,0.156,0.423
2024-04-13 18:51:33.5350,-0.137,0.479,0.19,0.533
2024-04-13 18:51:33.5440,-0.101,0.193,-0.248,0.33
2024-04-13 18:51:33.5820,-0.481,-0.873,-0.23,1.023
2024-04-13 18:51:33.5820,-0.481,-0.873,-0.23,1.023
2024-04-13 18:51:33.5820,-0.481,-0.873,-0.23,1.023
2024-04-13 18:51:33.5840,-0.679,-1.27,-0.245,1.461
2024-04-13 18:51:33.5940,-0.724,-1.655,-0.165,1.814
2024-04-13 18:51:33.6040,-0.62,-2.238,-0.302,2.342
2024-04-13 18:51:33.6140,-0.603,-3.086,-0.886,3.267
2024-04-13 18:51:33.6240,-0.223,-3.581,-1.27,3.806
2024-04-13 18:51:33.6340,0.428,-2.828,-0.844,2.982
2024-04-13 18:51:33.6440,0.902,-1.977,-0.747,2.298
2024-04-13 18:51:33.6820,1.328,-0.352,-1.422,1.977
2024-04-13 18:51:33.6820,1.328,-0.352,-1.422,1.977
2024-04-13 18:51:33.6820,1.328,-0.352,-1.422,1.977
2024-04-13 18:51:33.6830,1.009,-0.234,-1.448,1.78
2024-04-13 18:51:33.6930,0.796,-0.444,-1.324,1.607
2024-04-13 18:51:33.7030,0.494,-0.787,-1.075,1.421
2024-04-13 18:51:33.7130,0.295,-1.209,-1.007,1.601
2024-04-13 18:51:33.7230,0.154,-1.471,-1.033,1.804
2024-04-13 18:51:33.7330,-0.027,-1.383,-0.965,1.687
2024-04-13 18:51:33.7430,-0.158,-1.231,-0.829,1.493
2024-04-13 18:51:33.7820,-0.023,-0.555,-0.489,0.74
2024-04-13 18:51:33.7820,-0.023,-0.555,-0.489,0.74
2024-04-13 18:51:33.7820,-0.023,-0.555,-0.489,0.74
2024-04-13 18:51:33.7830,0.017,-0.39,-0.34,0.518
2024-04-13 18:51:33.7930,0.096,-0.3,-0.003,0.315
2024-04-13 18:51:33.8030,0.101,-0.2,0.31,0.382
2024-04-13 18:51:33.8130,0.052,-0.038,0.296,0.303
2024-04-13 18:51:33.8230,0.013,0.121,-0.131,0.179
2024-04-13 18:51:33.8330,-0.132,0.168,-0.378,0.434
2024-04-13 18:51:33.8430,-0.298,0.041,-0.056,0.306
2024-04-13 18:51:33.8790,-0.29,-0.083,-0.002,0.302
2024-04-13 18:51:33.8790,-0.29,-0.083,-0.002,0.302
2024-04-13 18:51:33.8790,-0.29,-0.083,-0.002,0.302
2024-04-13 18:51:33.8820,-0.2,-0.162,0.09,0.273
2024-04-13 18:51:33.8920,-0.062,-0.177,0.229,0.296
2024-04-13 18:51:33.9020,0.042,-0.296,0.173,0.345
2024-04-13 18:51:33.9120,0.188,-0.519,-0.222,0.595
2024-04-13 18:51:33.9220,0.25,-0.715,-0.61,0.973
2024-04-13 18:51:33.9320,0.011,-0.923,-0.906,1.293
2024-04-13 18:51:33.9420,-0.342,-1.073,-1.184,1.634
2024-04-13 18:51:33.9800,-0.304,-0.986,-0.975,1.42
2024-04-13 18:51:33.9800,-0.304,-0.986,-0.975,1.42
2024-04-13 18:51:33.9800,-0.304,-0.986,-0.975,1.42
2024-04-13 18:51:33.9820,0.111,-1.109,-1.053,1.533
2024-04-13 18:51:33.9920,0.259,-0.911,-1.131,1.475
2024-04-13 18:51:34.0010,0.436,-0.823,-1.385,1.669
2024-04-13 18:51:34.0120,0.652,-1.168,-1.252,1.832
2024-04-13 18:51:34.0220,0.607,-1.581,-0.896,1.916
2024-04-13 18:51:34.0320,0.441,-2.078,-0.907,2.31
2024-04-13 18:51:34.0420,0.076,-2.556,-1.073,2.773
2024-04-13 18:51:34.0780,0.143,-1.355,-0.924,1.646
2024-04-13 18:51:34.0780,0.143,-1.355,-0.924,1.646
2024-04-13 18:51:34.0780,0.143,-1.355,-0.924,1.646
2024-04-13 18:51:34.0810,0.398,-0.967,-0.888,1.372
2024-04-13 18:51:34.0910,0.46,-0.718,-0.845,1.2
2024-04-13 18:51:34.1010,0.484,-0.632,-0.835,1.154
2024-04-13 18:51:34.1110,0.305,-0.602,-0.827,1.067
2024-04-13 18:51:34.1220,0.08,-0.571,-0.773,0.964
2024-04-13 18:51:34.1310,0.039,-0.508,-0.465,0.69
2024-04-13 18:51:34.1410,-0.005,-0.38,-0.198,0.429
2024-04-13 18:51:34.1800,-0.001,-0.193,0.178,0.263
2024-04-13 18:51:34.1810,-0.001,-0.193,0.178,0.263
2024-04-13 18:51:34.1810,-0.001,-0.193,0.178,0.263
2024-04-13 18:51:34.1810,-0.001,-0.193,0.178,0.263
2024-04-13 18:51:34.1910,-0.052,-0.284,0.368,0.468
2024-04-13 18:51:34.2000,-0.269,-0.166,0.329,0.456
2024-04-13 18:51:34.2110,-0.538,-0.098,-0.07,0.551
2024-04-13 18:51:34.2210,-0.406,-0.031,-0.505,0.649
2024-04-13 18:51:34.2310,-0.245,0.148,-0.326,0.434
2024-04-13 18:51:34.2410,-0.257,0.336,0.003,0.423
2024-04-13 18:51:34.2770,-0.01,-0.296,-0.418,0.512
2024-04-13 18:51:34.2770,-0.01,-0.296,-0.418,0.512
2024-04-13 18:51:34.2770,-0.01,-0.296,-0.418,0.512
2024-04-13 18:51:34.2800,-0.238,-0.723,-0.296,0.817
2024-04-13 18:51:34.2910,-0.381,-1.103,-0.21,1.186
2024-04-13 18:51:34.3000,-0.536,-1.539,-0.156,1.637
2024-04-13 18:51:34.3100,-0.652,-2.154,-0.214,2.261
2024-04-13 18:51:34.3200,-0.611,-2.963,-0.643,3.093
2024-04-13 18:51:34.3300,-0.523,-3.617,-1.297,3.878
2024-04-13 18:51:34.3410,-0.085,-2.849,-0.872,2.981
2024-04-13 18:51:34.3790,1.188,-0.607,-1.354,1.901
2024-04-13 18:51:34.3800,1.188,-0.607,-1.354,1.901
2024-04-13 18:51:34.3800,1.188,-0.607,-1.354,1.901
2024-04-13 18:51:34.3800,1.188,-0.607,-1.354,1.901
2024-04-13 18:51:34.3900,1.14,-0.381,-1.374,1.826
2024-04-13 18:51:34.3990,1.011,-0.435,-1.478,1.843
2024-04-13 18:51:34.4090,0.771,-0.708,-1.392,1.742
2024-04-13 18:51:34.4190,0.653,-0.936,-1.154,1.623
2024-04-13 18:51:34.4300,0.491,-1.222,-0.964,1.632
2024-04-13 18:51:34.4390,0.219,-1.35,-0.778,1.573
2024-04-13 18:51:34.4770,-0.322,-1.096,-0.543,1.265
2024-04-13 18:51:34.4770,-0.322,-1.096,-0.543,1.265
2024-04-13 18:51:34.4770,-0.322,-1.096,-0.543,1.265
2024-04-13 18:51:34.4790,-0.287,-0.891,-0.398,1.017
2024-04-13 18:51:34.4920,-0.111,-0.634,-0.364,0.739
2024-04-13 18:51:34.4990,0.039,-0.421,-0.094,0.433
2024-04-13 18:51:34.5090,0.096,-0.192,0.287,0.358
2024-04-13 18:51:34.5190,0.099,0.103,0.243,0.282
2024-04-13 18:51:34.5290,0.04,0.279,-0.198,0.344
2024-04-13 18:51:34.5390,-0.13,0.306,-0.406,0.525
2024-04-13 18:51:34.5530,-0.241,0.235,-0.135,0.363
2024-04-13 18:51:34.5760,-0.301,0.168,0.127,0.367
2024-04-13 18:51:34.5760,-0.301,0.168,0.127,0.367
2024-04-13 18:51:34.5780,-0.353,0.07,-0.0,0.36
2024-04-13 18:51:34.5900,-0.253,-0.003,-0.037,0.256
2024-04-13 18:51:34.5980,-0.088,-0.016,0.005,0.09
2024-04-13 18:51:34.6080,0.046,-0.204,0.007,0.209
2024-04-13 18:51:34.6180,0.143,-0.46,-0.071,0.487
2024-04-13 18:51:34.6280,0.24,-0.722,-0.267,0.806
2024-04-13 18:51:34.6390,0.182,-1.015,-0.558,1.172
2024-04-13 18:51:34.6530,-0.143,-1.221,-0.853,1.496
2024-04-13 18:51:34.6770,-0.794,-1.416,-1.305,2.083
2024-04-13 18:51:34.6770,-0.794,-1.416,-1.305,2.083
2024-04-13 18:51:34.6780,-0.873,-1.713,-1.292,2.316
2024-04-13 18:51:34.6890,-0.558,-1.775,-1.174,2.2
2024-04-13 18:51:34.6980,0.048,-1.232,-1.18,1.707
2024-04-13 18:51:34.7080,0.576,-0.811,-1.476,1.78
2024-04-13 18:51:34.7180,0.827,-0.764,-1.477,1.857
2024-04-13 18:51:34.7280,1.005,-1.046,-1.176,1.867
2024-04-13 18:51:34.7390,0.894,-1.624,-0.846,2.038
2024-04-13 18:51:34.7530,0.625,-2.134,-0.655,2.318
2024-04-13 18:51:34.7770,-0.339,-2.136,-0.99,2.379
2024-04-13 18:51:34.7770,-0.339,-2.136,-0.99,2.379
2024-04-13 18:51:34.7780,-0.393,-1.499,-1.233,1.98
2024-04-13 18:51:34.7900,-0.114,-1.085,-1.081,1.536
2024-04-13 18:51:34.7970,0.255,-0.894,-0.785,1.217
2024-04-13 18:51:34.8070,0.39,-0.712,-0.735,1.095
2024-04-13 18:51:34.8170,0.348,-0.529,-0.887,1.09
2024-04-13 18:51:34.8270,0.225,-0.406,-0.84,0.96
2024-04-13 18:51:34.8380,0.121,-0.337,-0.437,0.565
2024-04-13 18:51:34.8510,-0.034,-0.243,-0.147,0.286
2024-04-13 18:51:34.8750,-0.275,0.175,-0.215,0.39
2024-04-13 18:51:34.8750,-0.275,0.175,-0.215,0.39
2024-04-13 18:51:34.8770,-0.208,0.167,-0.273,0.382
2024-04-13 18:51:34.8900,-0.133,-0.113,0.021,0.176
2024-04-13 18:51:34.8970,-0.119,-0.268,0.449,0.536
2024-04-13 18:51:34.9070,-0.167,-0.231,0.586,0.652
2024-04-13 18:51:34.9170,-0.353,-0.203,0.297,0.504
2024-04-13 18:51:34.9270,-0.29,-0.125,-0.4,0.51
2024-04-13 18:51:34.9380,-0.21,0.126,-0.561,0.612
2024-04-13 18:51:34.9520,-0.167,0.282,-0.146,0.359
2024-04-13 18:51:34.9770,0.095,-0.295,-0.354,0.47
2024-04-13 18:51:34.9770,0.095,-0.295,-0.354,0.47
2024-04-13 18:51:34.9780,0.095,-0.295,-0.354,0.47
2024-04-13 18:51:34.9870,-0.225,-0.713,-0.311,0.81
2024-04-13 18:51:34.9960,-0.487,-1.17,-0.281,1.298
2024-04-13 18:51:35.0060,-0.729,-1.644,-0.395,1.841
2024-04-13 18:51:35.0160,-0.976,-2.232,-0.397,2.468
2024-04-13 18:51:35.0260,-1.015,-2.939,-0.885,3.233
2024-04-13 18:51:35.0380,-0.703,-3.323,-0.974,3.533
2024-04-13 18:51:35.0510,-0.156,-2.691,-0.468,2.736
2024-04-13 18:51:35.0760,1.352,-1.448,-1.272,2.354
2024-04-13 18:51:35.0760,1.352,-1.448,-1.272,2.354
2024-04-13 18:51:35.0760,1.352,-1.448,-1.272,2.354
2024-04-13 18:51:35.0860,1.407,-1.019,-1.3,2.17
2024-04-13 18:51:35.0960,1.149,-0.811,-1.324,1.932
2024-04-13 18:51:35.1060,0.741,-0.858,-1.388,1.792
2024-04-13 18:51:35.1150,0.445,-0.846,-1.287,1.603
2024-04-13 18:51:35.1260,0.343,-0.928,-1.183,1.542
2024-04-13 18:51:35.1360,0.333,-1.082,-1.064,1.554
2024-04-13 18:51:35.1490,0.148,-1.129,-0.878,1.438
2024-04-13 18:51:35.1750,-0.103,-0.88,-0.539,1.037
2024-04-13 18:51:35.1750,-0.103,-0.88,-0.539,1.037
2024-04-13 18:51:35.1750,-0.103,-0.88,-0.539,1.037
2024-04-13 18:51:35.1850,-0.053,-0.736,-0.331,0.809
2024-04-13 18:51:35.1950,0.005,-0.566,-0.152,0.586
2024-04-13 18:51:35.2050,0.074,-0.325,0.138,0.361
2024-04-13 18:51:35.2150,0.097,0.024,0.359,0.373
2024-04-13 18:51:35.2250,0.1,0.382,0.136,0.418
2024-04-13 18:51:35.2350,0.008,0.428,-0.405,0.589
2024-04-13 18:51:35.2500,-0.036,0.197,-0.397,0.445
2024-04-13 18:51:35.2780,-0.302,0.138,-0.025,0.333
2024-04-13 18:51:35.2790,-0.302,0.138,-0.025,0.333
2024-04-13 18:51:35.2790,-0.302,0.138,-0.025,0.333
2024-04-13 18:51:35.2850,-0.315,0.078,-0.069,0.332
2024-04-13 18:51:35.2950,-0.238,0.01,0.011,0.238
2024-04-13 18:51:35.3050,-0.124,-0.159,0.094,0.222
2024-04-13 18:51:35.3140,0.015,-0.39,0.042,0.393
2024-04-13 18:51:35.3250,0.131,-0.635,-0.135,0.662
2024-04-13 18:51:35.3350,0.053,-0.912,-0.469,1.027
2024-04-13 18:51:35.3490,-0.162,-1.114,-0.953,1.475
2024-04-13 18:51:35.3790,-0.678,-1.674,-0.936,2.034
2024-04-13 18:51:35.3790,-0.678,-1.674,-0.936,2.034
2024-04-13 18:51:35.3790,-0.678,-1.674,-0.936,2.034
2024-04-13 18:51:35.3840,-0.623,-1.73,-0.814,2.011
2024-04-13 18:51:35.3940,-0.325,-1.48,-0.825,1.725
2024-04-13 18:51:35.4040,0.256,-1.162,-1.359,1.806
2024-04-13 18:51:35.4140,0.694,-1.01,-1.797,2.175
2024-04-13 18:51:35.4240,0.875,-1.131,-1.456,2.041
2024-04-13 18:51:35.4340,0.854,-1.493,-0.847,1.917
2024-04-13 18:51:35.4490,0.828,-1.913,-0.55,2.156
2024-04-13 18:51:35.4780,-0.327,-1.555,-1.324,2.068
2024-04-13 18:51:35.4780,-0.327,-1.555,-1.324,2.068
2024-04-13 18:51:35.4780,-0.327,-1.555,-1.324,2.068
2024-04-13 18:51:35.4830,-0.219,-1.107,-1.037,1.533
2024-04-13 18:51:35.4930,0.076,-0.872,-0.753,1.155
2024-04-13 18:51:35.5030,0.245,-0.712,-0.853,1.138
2024-04-13 18:51:35.5130,0.274,-0.506,-0.949,1.11
2024-04-13 18:51:35.5240,0.28,-0.402,-0.697,0.852
2024-04-13 18:51:35.5330,0.226,-0.379,-0.369,0.575
2024-04-13 18:51:35.5480,0.137,-0.319,-0.225,0.414
2024-04-13 18:51:35.5770,-0.027,0.034,-0.239,0.243
2024-04-13 18:51:35.5770,-0.027,0.034,-0.239,0.243
2024-04-13 18:51:35.5770,-0.027,0.034,-0.239,0.243
2024-04-13 18:51:35.5830,-0.064,-0.16,0.01,0.173
2024-04-13 18:51:35.5930,-0.156,-0.245,0.227,0.369
2024-04-13 18:51:35.6030,-0.202,-0.194,0.249,0.375
2024-04-13 18:51:35.6130,-0.232,-0.17,0.147,0.323
2024-04-13 18:51:35.6230,-0.191,-0.179,0.018,0.262
2024-04-13 18:51:35.6330,-0.186,-0.077,-0.022,0.203
2024-04-13 18:51:35.6480,-0.292,0.151,0.059,0.334
2024-04-13 18:51:35.6780,0.031,-0.33,-0.394,0.515
2024-04-13 18:51:35.6780,0.031,-0.33,-0.394,0.515
2024-04-13 18:51:35.6780,0.031,-0.33,-0.394,0.515
2024-04-13 18:51:35.6820,-0.231,-0.828,-0.23,0.89
2024-04-13 18:51:35.6920,-0.525,-1.323,-0.369,1.47
2024-04-13 18:51:35.7030,-0.891,-1.728,-0.479,2.002
2024-04-13 18:51:35.7120,-1.282,-2.217,-0.578,2.625
2024-04-13 18:51:35.7230,-1.249,-2.903,-0.839,3.27
2024-04-13 18:51:35.7330,-0.732,-3.206,-0.743,3.371
2024-04-13 18:51:35.7480,-0.236,-2.575,-0.379,2.613
2024-04-13 18:51:35.7780,1.263,-1.299,-1.121,2.131
2024-04-13 18:51:35.7780,1.263,-1.299,-1.121,2.131
2024-04-13 18:51:35.7780,1.263,-1.299,-1.121,2.131
2024-04-13 18:51:35.7820,1.334,-1.017,-1.339,2.146
2024-04-13 18:51:35.7920,0.976,-0.873,-1.376,1.899
2024-04-13 18:51:35.8030,0.571,-0.857,-1.397,1.736
2024-04-13 18:51:35.8120,0.31,-0.722,-1.406,1.611
2024-04-13 18:51:35.8220,0.234,-0.677,-1.394,1.567
2024-04-13 18:51:35.8320,0.304,-0.812,-1.207,1.486
2024-04-13 18:51:35.8470,0.325,-0.896,-0.925,1.328
2024-04-13 18:51:35.8780,0.133,-0.716,-0.651,0.977
2024-04-13 18:51:35.8780,0.133,-0.716,-0.651,0.977
2024-04-13 18:51:35.8780,0.133,-0.716,-0.651,0.977
2024-04-13 18:51:35.8810,0.059,-0.623,-0.445,0.768
2024-04-13 18:51:35.8910,0.037,-0.492,-0.204,0.534
2024-04-13 18:51:35.9020,0.111,-0.314,0.137,0.36
2024-04-13 18:51:35.9110,0.14,-0.04,0.432,0.456
2024-04-13 18:51:35.9220,0.121,0.257,0.241,0.373
2024-04-13 18:51:35.9310,-0.014,0.259,-0.281,0.382
2024-04-13 18:51:35.9460,-0.111,0.101,-0.366,0.396
2024-04-13 18:51:35.9510,-0.173,0.082,0.029,0.194
2024-04-13 18:51:35.9780,-0.391,-0.016,0.155,0.421
2024-04-13 18:51:35.9780,-0.391,-0.016,0.155,0.421
2024-04-13 18:51:35.9810,-0.355,-0.062,0.106,0.376
2024-04-13 18:51:35.9910,-0.248,-0.089,0.095,0.28
2024-04-13 18:51:36.0010,-0.095,-0.188,0.035,0.214
2024-04-13 18:51:36.0110,0.042,-0.406,-0.069,0.414
2024-04-13 18:51:36.0210,0.195,-0.666,-0.296,0.754
2024-04-13 18:51:36.0310,0.118,-0.945,-0.602,1.127
2024-04-13 18:51:36.0450,-0.2,-1.145,-1.04,1.56
2024-04-13 18:51:36.0510,-0.534,-1.304,-1.358,1.957
2024-04-13 18:51:36.0730,-0.655,-1.614,-0.833,1.931
2024-04-13 18:51:36.0730,-0.655,-1.614,-0.833,1.931
2024-04-13 18:51:36.0800,-0.586,-1.686,-0.826,1.967
2024-04-13 18:51:36.0900,-0.21,-1.356,-1.181,1.81
2024-04-13 18:51:36.1000,0.381,-1.217,-1.594,2.041
2024-04-13 18:51:36.1100,0.702,-1.375,-1.408,2.089
2024-04-13 18:51:36.1200,0.66,-1.541,-1.03,1.968
2024-04-13 18:51:36.1300,0.701,-1.697,-0.966,2.075
2024-04-13 18:51:36.1450,0.534,-1.95,-0.878,2.204
2024-04-13 18:51:36.1500,0.229,-1.981,-0.948,2.208
2024-04-13 18:51:36.1750,-0.087,-1.323,-1.2,1.788
2024-04-13 18:51:36.1750,-0.087,-1.323,-1.2,1.788
2024-04-13 18:51:36.1800,0.12,-0.99,-0.912,1.351
2024-04-13 18:51:36.1900,0.32,-0.783,-0.789,1.157
2024-04-13 18:51:36.2000,0.326,-0.605,-0.846,1.09
2024-04-13 18:51:36.2100,0.221,-0.436,-0.939,1.059
2024-04-13 18:51:36.2200,0.182,-0.339,-0.779,0.869
2024-04-13 18:51:36.2300,0.146,-0.298,-0.381,0.505
2024-04-13 18:51:36.2440,0.022,-0.213,-0.126,0.248
2024-04-13 18:51:36.2500,-0.1,-0.049,-0.138,0.177
2024-04-13 18:51:36.2770,-0.118,0.015,-0.232,0.261
2024-04-13 18:51:36.2770,-0.118,0.015,-0.232,0.261
2024-04-13 18:51:36.2790,-0.16,-0.195,0.122,0.28
2024-04-13 18:51:36.2890,-0.256,-0.323,0.358,0.546
2024-04-13 18:51:36.2990,-0.209,-0.339,0.352,0.532
2024-04-13 18:51:36.3090,-0.288,-0.27,0.229,0.456
2024-04-13 18:51:36.3190,-0.306,-0.247,-0.134,0.415
2024-04-13 18:51:36.3290,-0.219,-0.085,-0.297,0.379
2024-04-13 18:51:36.3420,-0.18,0.149,-0.073,0.245
2024-04-13 18:51:36.3490,-0.083,0.324,0.013,0.335
2024-04-13 18:51:36.3740,0.064,-0.135,-0.305,0.34
2024-04-13 18:51:36.3740,0.064,-0.135,-0.305,0.34
2024-04-13 18:51:36.3790,-0.217,-0.541,-0.204,0.618
