time,gFx,gFy,gFz
2024-01-01 15:14:45.0480,-0.561,0.03,0.205,0.598
2024-01-01 15:14:45.0480,-0.561,0.03,0.205,0.598
2024-01-01 15:14:45.0490,-0.561,0.03,0.205,0.598
2024-01-01 15:14:45.0560,-0.686,0.08,0.367,0.782
2024-01-01 15:14:45.0660,-0.758,0.116,0.432,0.88
2024-01-01 15:14:45.0760,-0.614,0.104,0.203,0.655
2024-01-01 15:14:45.0860,-0.205,0.006,-0.227,0.306
2024-01-01 15:14:45.0960,0.104,0.037,-0.217,0.243
2024-01-01 15:14:45.1060,0.17,0.014,-0.005,0.171
2024-01-01 15:14:45.1160,0.324,-0.204,0.085,0.392
2024-01-01 15:14:45.1480,-0.28,-0.583,-0.2,0.677
2024-01-01 15:14:45.1480,-0.28,-0.583,-0.2,0.677
2024-01-01 15:14:45.1480,-0.28,-0.583,-0.2,0.677
2024-01-01 15:14:45.1550,-0.618,-0.769,-0.376,1.056
2024-01-01 15:14:45.1650,-0.777,-1.08,-0.568,1.447
2024-01-01 15:14:45.1750,-0.804,-1.412,-0.632,1.743
2024-01-01 15:14:45.1850,-0.633,-1.601,-0.498,1.792
2024-01-01 15:14:45.1950,-0.601,-1.808,-0.401,1.947
2024-01-01 15:14:45.2050,-0.44,-1.678,-0.716,1.877
2024-01-01 15:14:45.2150,-0.054,-1.416,-0.987,1.727
2024-01-01 15:14:45.2450,0.768,-0.882,-1.161,1.648
2024-01-01 15:14:45.2460,0.768,-0.882,-1.161,1.648
2024-01-01 15:14:45.2460,0.768,-0.882,-1.161,1.648
2024-01-01 15:14:45.2540,0.641,-0.8,-1.343,1.69
2024-01-01 15:14:45.2640,0.726,-0.896,-1.586,1.961
2024-01-01 15:14:45.2750,0.687,-0.994,-1.809,2.175
2024-01-01 15:14:45.2840,0.685,-1.208,-1.881,2.338
2024-01-01 15:14:45.2940,0.811,-1.4,-1.58,2.261
2024-01-01 15:14:45.3040,0.76,-1.545,-1.331,2.176
2024-01-01 15:14:45.3140,0.603,-1.675,-1.367,2.245
2024-01-01 15:14:45.3470,0.081,-1.526,-0.851,1.749
2024-01-01 15:14:45.3480,0.081,-1.526,-0.851,1.749
2024-01-01 15:14:45.3480,0.081,-1.526,-0.851,1.749
2024-01-01 15:14:45.3540,-0.139,-1.349,-0.71,1.531
2024-01-01 15:14:45.3640,-0.261,-1.103,-0.631,1.297
2024-01-01 15:14:45.3740,-0.278,-0.834,-0.526,1.024
2024-01-01 15:14:45.3840,-0.192,-0.66,-0.321,0.759
2024-01-01 15:14:45.3940,-0.063,-0.481,-0.081,0.492
2024-01-01 15:14:45.4040,0.038,-0.177,0.117,0.216
2024-01-01 15:14:45.4170,-0.023,0.193,0.297,0.355
2024-01-01 15:14:45.4460,-0.8,0.02,-0.235,0.834
2024-01-01 15:14:45.4460,-0.8,0.02,-0.235,0.834
2024-01-01 15:14:45.4460,-0.8,0.02,-0.235,0.834
2024-01-01 15:14:45.4530,-0.831,-0.119,-0.06,0.842
2024-01-01 15:14:45.4630,-0.217,-0.152,0.12,0.291
2024-01-01 15:14:45.4730,0.168,-0.132,0.211,0.3
2024-01-01 15:14:45.4830,0.235,-0.14,0.108,0.294
2024-01-01 15:14:45.4930,0.054,-0.232,-0.124,0.269
2024-01-01 15:14:45.5030,-0.165,-0.381,-0.432,0.599
2024-01-01 15:14:45.5130,-0.448,-0.48,-0.619,0.902
2024-01-01 15:14:45.5460,-0.947,-0.354,-1.111,1.502
2024-01-01 15:14:45.5460,-0.947,-0.354,-1.111,1.502
2024-01-01 15:14:45.5470,-0.947,-0.354,-1.111,1.502
2024-01-01 15:14:45.5530,-0.621,-0.408,-1.135,1.357
2024-01-01 15:14:45.5630,-0.329,-0.426,-0.9,1.049
2024-01-01 15:14:45.5730,0.045,-0.384,-0.865,0.947
2024-01-01 15:14:45.5830,0.33,-0.358,-0.986,1.1
2024-01-01 15:14:45.5930,0.511,-0.612,-1.008,1.285
2024-01-01 15:14:45.6030,0.665,-1.1,-1.043,1.655
2024-01-01 15:14:45.6130,0.565,-1.546,-1.131,1.997
2024-01-01 15:14:45.6470,0.53,-2.467,-1.02,2.722
2024-01-01 15:14:45.6470,0.53,-2.467,-1.02,2.722
2024-01-01 15:14:45.6480,0.53,-2.467,-1.02,2.722
2024-01-01 15:14:45.6530,0.313,-2.336,-0.867,2.511
2024-01-01 15:14:45.6620,0.393,-2.003,-0.977,2.263
2024-01-01 15:14:45.6730,0.468,-1.526,-1.201,1.998
2024-01-01 15:14:45.6820,0.469,-1.22,-1.217,1.786
2024-01-01 15:14:45.6920,0.486,-0.961,-1.108,1.545
2024-01-01 15:14:45.7020,0.551,-0.775,-1.078,1.437
2024-01-01 15:14:45.7120,0.572,-0.733,-1.102,1.442
2024-01-01 15:14:45.7460,0.073,-0.561,-0.681,0.885
2024-01-01 15:14:45.7470,0.073,-0.561,-0.681,0.885
2024-01-01 15:14:45.7470,0.073,-0.561,-0.681,0.885
2024-01-01 15:14:45.7510,-0.035,-0.475,-0.43,0.642
2024-01-01 15:14:45.7620,-0.122,-0.335,-0.272,0.448
2024-01-01 15:14:45.7720,-0.252,-0.179,-0.167,0.351
2024-01-01 15:14:45.7820,-0.396,-0.11,0.004,0.411
2024-01-01 15:14:45.7920,-0.566,-0.047,0.138,0.584
2024-01-01 15:14:45.8020,-0.737,0.061,0.179,0.761
2024-01-01 15:14:45.8120,-0.74,0.179,0.23,0.795
2024-01-01 15:14:45.8450,0.205,0.062,-0.101,0.237
2024-01-01 15:14:45.8460,0.205,0.062,-0.101,0.237
2024-01-01 15:14:45.8460,0.205,0.062,-0.101,0.237
2024-01-01 15:14:45.8510,0.256,0.054,-0.036,0.264
2024-01-01 15:14:45.8610,0.317,-0.02,-0.086,0.329
2024-01-01 15:14:45.8710,0.418,-0.141,-0.175,0.475
2024-01-01 15:14:45.8810,0.174,-0.344,-0.188,0.429
2024-01-01 15:14:45.8910,-0.24,-0.572,-0.215,0.657
2024-01-01 15:14:45.9010,-0.673,-0.683,-0.306,1.007
2024-01-01 15:14:45.9110,-1.0,-0.885,-0.52,1.433
2024-01-01 15:14:45.9210,-1.116,-1.232,-0.649,1.785
2024-01-01 15:14:45.9470,-0.833,-2.151,-0.46,2.352
2024-01-01 15:14:45.9470,-0.833,-2.151,-0.46,2.352
2024-01-01 15:14:45.9500,-0.76,-2.224,-0.896,2.515
2024-01-01 15:14:45.9610,-0.199,-1.685,-1.328,2.155
2024-01-01 15:14:45.9700,0.444,-1.235,-1.48,1.978
2024-01-01 15:14:45.9800,0.928,-0.885,-1.251,1.791
2024-01-01 15:14:45.9910,1.078,-0.626,-0.998,1.597
2024-01-01 15:14:46.0000,0.932,-0.352,-1.148,1.52
2024-01-01 15:14:46.0100,0.819,-0.266,-1.654,1.865
2024-01-01 15:14:46.0200,0.84,-0.401,-2.071,2.271
2024-01-01 15:14:46.0430,0.63,-1.229,-1.605,2.117
2024-01-01 15:14:46.0430,0.63,-1.229,-1.605,2.117
2024-01-01 15:14:46.0500,0.6,-1.638,-1.332,2.195
2024-01-01 15:14:46.0600,0.612,-1.832,-1.397,2.384
2024-01-01 15:14:46.0700,0.475,-1.835,-1.407,2.361
2024-01-01 15:14:46.0800,0.272,-1.799,-1.149,2.152
2024-01-01 15:14:46.0900,0.046,-1.674,-0.887,1.895
2024-01-01 15:14:46.1000,-0.141,-1.454,-0.746,1.64
2024-01-01 15:14:46.1100,-0.192,-1.2,-0.678,1.392
2024-01-01 15:14:46.1200,-0.197,-0.941,-0.593,1.13
2024-01-01 15:14:46.1440,-0.136,-0.659,-0.194,0.7
2024-01-01 15:14:46.1450,-0.136,-0.659,-0.194,0.7
2024-01-01 15:14:46.1490,-0.062,-0.503,0.085,0.514
2024-01-01 15:14:46.1590,-0.067,-0.132,0.429,0.454
2024-01-01 15:14:46.1690,-0.251,0.163,0.569,0.643
2024-01-01 15:14:46.1800,-0.637,0.127,0.132,0.663
2024-01-01 15:14:46.1890,-0.941,-0.045,-0.403,1.025
2024-01-01 15:14:46.1990,-0.815,-0.15,-0.429,0.933
2024-01-01 15:14:46.2090,-0.278,-0.086,-0.009,0.291
2024-01-01 15:14:46.2190,0.125,-0.023,0.186,0.225
2024-01-01 15:14:46.2430,0.096,0.139,0.053,0.177
2024-01-01 15:14:46.2440,0.096,0.139,0.053,0.177
2024-01-01 15:14:46.2480,-0.061,0.004,-0.228,0.236
2024-01-01 15:14:46.2590,-0.078,-0.238,-0.432,0.499
2024-01-01 15:14:46.2690,-0.26,-0.419,-0.549,0.738
2024-01-01 15:14:46.2790,-0.707,-0.435,-0.708,1.091
2024-01-01 15:14:46.2890,-1.07,-0.341,-0.923,1.454
2024-01-01 15:14:46.2990,-1.221,-0.325,-1.239,1.77
2024-01-01 15:14:46.3120,-0.912,-0.341,-1.43,1.73
2024-01-01 15:14:46.3180,-0.409,-0.373,-1.09,1.223
2024-01-01 15:14:46.3430,0.634,-0.215,-1.073,1.265
2024-01-01 15:14:46.3430,0.634,-0.215,-1.073,1.265
2024-01-01 15:14:46.3480,0.956,-0.516,-1.145,1.578
2024-01-01 15:14:46.3580,1.089,-1.264,-1.219,2.066
2024-01-01 15:14:46.3680,1.13,-1.803,-1.287,2.487
2024-01-01 15:14:46.3780,0.876,-2.248,-1.106,2.654
2024-01-01 15:14:46.3880,0.756,-2.56,-0.973,2.841
2024-01-01 15:14:46.3980,0.356,-2.43,-0.933,2.627
2024-01-01 15:14:46.4110,-0.049,-2.125,-0.998,2.348
2024-01-01 15:14:46.4180,0.057,-1.615,-1.202,2.014
2024-01-01 15:14:46.4440,0.448,-0.925,-1.268,1.632
2024-01-01 15:14:46.4450,0.448,-0.925,-1.268,1.632
2024-01-01 15:14:46.4470,0.543,-0.762,-1.245,1.557
2024-01-01 15:14:46.4580,0.618,-0.772,-1.235,1.582
2024-01-01 15:14:46.4680,0.502,-0.78,-1.132,1.463
2024-01-01 15:14:46.4780,0.328,-0.693,-1.011,1.269
2024-01-01 15:14:46.4880,0.147,-0.62,-0.866,1.075
2024-01-01 15:14:46.4980,-0.036,-0.547,-0.7,0.889
2024-01-01 15:14:46.5100,-0.13,-0.441,-0.527,0.699
2024-01-01 15:14:46.5170,-0.289,-0.275,-0.358,0.536
2024-01-01 15:14:46.5430,-0.533,0.126,-0.032,0.549
2024-01-01 15:14:46.5430,-0.533,0.126,-0.032,0.549
2024-01-01 15:14:46.5470,-0.665,0.128,0.186,0.702
2024-01-01 15:14:46.5580,-0.703,0.062,0.24,0.745
2024-01-01 15:14:46.5670,-0.461,-0.014,0.219,0.511
2024-01-01 15:14:46.5770,-0.156,0.015,0.2,0.254
2024-01-01 15:14:46.5880,0.18,0.016,-0.007,0.181
2024-01-01 15:14:46.5970,0.336,0.147,-0.109,0.383
2024-01-01 15:14:46.6110,0.225,0.17,0.039,0.285
2024-01-01 15:14:46.6170,0.27,-0.007,0.058,0.276
2024-01-01 15:14:46.6440,0.017,-0.244,-0.177,0.302
2024-01-01 15:14:46.6440,0.017,-0.244,-0.177,0.302
2024-01-01 15:14:46.6460,-0.325,-0.286,-0.111,0.447
2024-01-01 15:14:46.6580,-0.39,-0.403,-0.033,0.562
2024-01-01 15:14:46.6660,-0.406,-0.632,-0.229,0.785
2024-01-01 15:14:46.6760,-0.658,-0.916,-0.589,1.272
2024-01-01 15:14:46.6870,-0.949,-1.223,-0.818,1.751
2024-01-01 15:14:46.6960,-0.996,-1.456,-0.716,1.904
2024-01-01 15:14:46.7060,-0.588,-1.534,-0.638,1.762
2024-01-01 15:14:46.7160,-0.3,-1.844,-0.885,2.067
2024-01-01 15:14:46.7440,0.615,-1.82,-1.43,2.395
2024-01-01 15:14:46.7440,0.615,-1.82,-1.43,2.395
2024-01-01 15:14:46.7460,0.724,-1.582,-1.188,2.107
2024-01-01 15:14:46.7580,0.928,-1.427,-1.141,2.049
2024-01-01 15:14:46.7660,0.944,-1.191,-1.465,2.111
2024-01-01 15:14:46.7760,0.647,-1.05,-1.792,2.175
2024-01-01 15:14:46.7860,0.499,-1.03,-1.898,2.216
2024-01-01 15:14:46.7960,0.342,-1.132,-1.755,2.116
2024-01-01 15:14:46.8090,0.363,-1.313,-1.604,2.104
2024-01-01 15:14:46.8160,0.443,-1.476,-1.522,2.166
2024-01-01 15:14:46.8440,0.361,-1.509,-1.188,1.954
2024-01-01 15:14:46.8440,0.361,-1.509,-1.188,1.954
2024-01-01 15:14:46.8450,0.223,-1.43,-0.951,1.732
2024-01-01 15:14:46.8580,0.055,-1.317,-0.799,1.541
2024-01-01 15:14:46.8650,-0.063,-1.159,-0.721,1.366
2024-01-01 15:14:46.8750,-0.102,-0.961,-0.615,1.145
2024-01-01 15:14:46.8850,-0.11,-0.755,-0.463,0.892
2024-01-01 15:14:46.8950,-0.083,-0.611,-0.282,0.678
2024-01-01 15:14:46.9080,-0.032,-0.499,-0.018,0.5
2024-01-01 15:14:46.9150,-0.044,-0.279,0.324,0.43
2024-01-01 15:14:46.9440,-0.21,0.256,0.279,0.433
2024-01-01 15:14:46.9440,-0.422,0.322,-0.135,0.548
2024-01-01 15:14:46.9450,-0.422,0.322,-0.135,0.548
2024-01-01 15:14:46.9580,-0.781,0.25,-0.192,0.842
2024-01-01 15:14:46.9650,-0.741,0.112,-0.061,0.752
2024-01-01 15:14:46.9750,-0.207,0.039,0.06,0.219
2024-01-01 15:14:46.9850,0.173,0.1,0.151,0.25
2024-01-01 15:14:46.9950,0.25,0.146,0.111,0.31
2024-01-01 15:14:47.0090,0.121,0.121,0.05,0.178
2024-01-01 15:14:47.0140,0.035,-0.008,-0.119,0.124
2024-01-01 15:14:47.0420,-0.074,-0.404,-0.376,0.557
2024-01-01 15:14:47.0430,-0.074,-0.404,-0.376,0.557
2024-01-01 15:14:47.0440,-0.336,-0.583,-0.497,0.837
2024-01-01 15:14:47.0570,-0.653,-0.694,-0.682,1.172
2024-01-01 15:14:47.0640,-0.943,-0.726,-0.973,1.537
2024-01-01 15:14:47.0740,-1.103,-0.739,-1.264,1.833
2024-01-01 15:14:47.0840,-1.001,-0.719,-1.38,1.85
2024-01-01 15:14:47.0940,-0.677,-0.759,-1.048,1.46
2024-01-01 15:14:47.1070,-0.172,-0.802,-0.963,1.265
2024-01-01 15:14:47.1140,0.298,-0.78,-1.158,1.428
2024-01-01 15:14:47.1420,0.614,-1.324,-1.588,2.157
2024-01-01 15:14:47.1420,0.614,-1.324,-1.588,2.157
2024-01-01 15:14:47.1430,0.903,-1.585,-1.605,2.43
2024-01-01 15:14:47.1580,1.069,-1.783,-1.38,2.495
2024-01-01 15:14:47.1630,0.859,-2.106,-1.124,2.537
2024-01-01 15:14:47.1730,0.556,-2.146,-0.952,2.413
2024-01-01 15:14:47.1830,0.389,-1.883,-1.192,2.262
2024-01-01 15:14:47.1930,0.425,-1.569,-1.58,2.267
2024-01-01 15:14:47.2070,0.486,-1.264,-1.515,2.032
2024-01-01 15:14:47.2130,0.6,-1.059,-1.191,1.703
2024-01-01 15:14:47.2430,0.212,-0.799,-0.997,1.295
2024-01-01 15:14:47.2430,0.212,-0.799,-0.997,1.295
2024-01-01 15:14:47.2430,0.212,-0.799,-0.997,1.295
2024-01-01 15:14:47.2530,0.079,-0.711,-0.884,1.137
2024-01-01 15:14:47.2630,0.074,-0.605,-0.665,0.902
2024-01-01 15:14:47.2730,0.016,-0.494,-0.425,0.652
2024-01-01 15:14:47.2830,-0.055,-0.311,-0.215,0.382
2024-01-01 15:14:47.2930,-0.079,-0.059,-0.048,0.11
2024-01-01 15:14:47.3040,-0.148,0.003,0.089,0.173
2024-01-01 15:14:47.3130,-0.303,-0.143,0.172,0.377
2024-01-01 15:14:47.3440,-0.839,0.065,0.318,0.9
2024-01-01 15:14:47.3440,-0.839,0.065,0.318,0.9
2024-01-01 15:14:47.3440,-0.839,0.065,0.318,0.9
2024-01-01 15:14:47.3520,-0.692,-0.07,-0.013,0.696
2024-01-01 15:14:47.3620,-0.251,-0.015,-0.272,0.37
2024-01-01 15:14:47.3720,0.034,0.132,-0.132,0.19
2024-01-01 15:14:47.3820,0.187,0.26,0.03,0.322
2024-01-01 15:14:47.3920,0.426,0.221,-0.068,0.485
2024-01-01 15:14:47.4020,0.427,0.028,-0.278,0.51
2024-01-01 15:14:47.4290,-0.325,-0.476,-0.314,0.656
2024-01-01 15:14:47.4290,-0.325,-0.476,-0.314,0.656
2024-01-01 15:14:47.4320,-0.757,-0.739,-0.377,1.123
2024-01-01 15:14:47.4420,-1.085,-1.043,-0.48,1.58
2024-01-01 15:14:47.4520,-1.171,-1.329,-0.328,1.801
2024-01-01 15:14:47.4620,-0.963,-1.712,-0.322,1.99
2024-01-01 15:14:47.4720,-0.716,-1.879,-0.663,2.117
2024-01-01 15:14:47.4820,-0.674,-1.821,-1.125,2.244
2024-01-01 15:14:47.4920,-0.291,-1.661,-1.272,2.112
2024-01-01 15:14:47.5020,0.29,-1.465,-1.123,1.869
2024-01-01 15:14:47.5290,0.877,-1.065,-1.114,1.773
2024-01-01 15:14:47.5300,0.877,-1.065,-1.114,1.773
2024-01-01 15:14:47.5310,0.828,-0.912,-1.383,1.852
2024-01-01 15:14:47.5410,0.7,-0.625,-1.599,1.854
2024-01-01 15:14:47.5510,0.665,-0.433,-1.848,2.011
2024-01-01 15:14:47.5610,0.747,-0.646,-2.076,2.299
2024-01-01 15:14:47.5710,0.755,-0.931,-1.775,2.142
2024-01-01 15:14:47.5810,0.692,-1.159,-1.305,1.878
2024-01-01 15:14:47.5910,0.592,-1.411,-1.221,1.958
2024-01-01 15:14:47.6060,0.473,-1.551,-1.295,2.075
2024-01-01 15:14:47.6300,0.186,-1.478,-1.011,1.8
2024-01-01 15:14:47.6300,0.186,-1.478,-1.011,1.8
2024-01-01 15:14:47.6310,0.07,-1.321,-0.824,1.558
2024-01-01 15:14:47.6410,0.013,-1.115,-0.689,1.311
2024-01-01 15:14:47.6510,0.037,-0.895,-0.543,1.047
2024-01-01 15:14:47.6610,0.08,-0.727,-0.365,0.817
2024-01-01 15:14:47.6700,0.101,-0.553,-0.235,0.609
2024-01-01 15:14:47.6810,0.083,-0.268,0.011,0.281
2024-01-01 15:14:47.6910,-0.006,0.041,0.443,0.445
2024-01-01 15:14:47.7280,-0.447,-0.039,-0.322,0.552
2024-01-01 15:14:47.7280,-0.447,-0.039,-0.322,0.552
2024-01-01 15:14:47.7280,-0.447,-0.039,-0.322,0.552
2024-01-01 15:14:47.7300,-0.703,-0.116,0.001,0.713
2024-01-01 15:14:47.7400,-0.583,-0.138,0.173,0.624
2024-01-01 15:14:47.7500,-0.102,-0.074,0.086,0.153
2024-01-01 15:14:47.7600,0.155,-0.018,0.068,0.17
2024-01-01 15:14:47.7700,0.23,0.002,0.062,0.238
2024-01-01 15:14:47.7800,0.241,-0.082,-0.019,0.255
2024-01-01 15:14:47.7900,0.116,-0.224,-0.159,0.298
2024-01-01 15:14:47.8000,-0.103,-0.371,-0.259,0.464
2024-01-01 15:14:47.8290,-0.663,-0.529,-0.626,1.054
2024-01-01 15:14:47.8290,-0.854,-0.63,-0.931,1.412
2024-01-01 15:14:47.8290,-0.854,-0.63,-0.931,1.412
2024-01-01 15:14:47.8400,-0.972,-0.68,-1.199,1.687
2024-01-01 15:14:47.8500,-0.907,-0.662,-1.166,1.619
2024-01-01 15:14:47.8590,-0.683,-0.601,-0.955,1.319
2024-01-01 15:14:47.8700,-0.149,-0.533,-1.065,1.2
2024-01-01 15:14:47.8790,0.361,-0.673,-1.218,1.438
2024-01-01 15:14:47.8890,0.47,-1.047,-1.301,1.735
2024-01-01 15:14:47.9280,0.82,-2.159,-1.374,2.687
2024-01-01 15:14:47.9280,0.82,-2.159,-1.374,2.687
2024-01-01 15:14:47.9280,0.82,-2.159,-1.374,2.687
2024-01-01 15:14:47.9290,0.613,-2.333,-1.034,2.624
2024-01-01 15:14:47.9390,0.286,-2.181,-0.846,2.357
2024-01-01 15:14:47.9490,0.217,-1.879,-1.117,2.197
2024-01-01 15:14:47.9590,0.387,-1.461,-1.407,2.065
2024-01-01 15:14:47.9690,0.53,-1.18,-1.305,1.837
2024-01-01 15:14:47.9790,0.607,-1.069,-1.112,1.658
2024-01-01 15:14:47.9890,0.586,-1.02,-1.009,1.55
2024-01-01 15:14:48.0270,0.009,-0.778,-0.854,1.155
2024-01-01 15:14:48.0280,0.009,-0.778,-0.854,1.155
2024-01-01 15:14:48.0280,-0.147,-0.696,-0.679,0.983
2024-01-01 15:14:48.0290,-0.147,-0.696,-0.679,0.983
2024-01-01 15:14:48.0380,-0.166,-0.59,-0.472,0.774
2024-01-01 15:14:48.0480,-0.211,-0.406,-0.309,0.552
2024-01-01 15:14:48.0580,-0.257,-0.143,-0.158,0.334
2024-01-01 15:14:48.0690,-0.276,0.044,0.06,0.286
2024-01-01 15:14:48.0780,-0.406,0.103,0.196,0.462
2024-01-01 15:14:48.0890,-0.621,0.116,0.171,0.654
2024-01-01 15:14:48.1020,-0.747,0.227,0.216,0.81
2024-01-01 15:14:48.1270,-0.021,0.236,-0.065,0.246
2024-01-01 15:14:48.1270,0.291,0.158,-0.251,0.416
2024-01-01 15:14:48.1280,0.291,0.158,-0.251,0.416
2024-01-01 15:14:48.1380,0.297,0.111,-0.087,0.329
2024-01-01 15:14:48.1480,0.29,-0.041,-0.038,0.295
2024-01-01 15:14:48.1580,0.316,-0.154,-0.116,0.37
2024-01-01 15:14:48.1680,0.045,-0.277,-0.221,0.357
2024-01-01 15:14:48.1780,-0.324,-0.526,-0.293,0.684
2024-01-01 15:14:48.1880,-0.698,-0.708,-0.343,1.052
2024-01-01 15:14:48.2010,-1.016,-0.88,-0.504,1.436
2024-01-01 15:14:48.2240,-1.015,-1.655,-0.514,2.008
2024-01-01 15:14:48.2250,-1.015,-1.655,-0.514,2.008
2024-01-01 15:14:48.2270,-0.975,-2.1,-0.486,2.366
2024-01-01 15:14:48.2390,-0.794,-2.014,-0.797,2.307
2024-01-01 15:14:48.2470,-0.328,-1.733,-1.249,2.161
2024-01-01 15:14:48.2570,0.202,-1.441,-1.34,1.978
2024-01-01 15:14:48.2670,0.645,-1.251,-1.153,1.819
2024-01-01 15:14:48.2770,0.842,-0.962,-1.055,1.658
2024-01-01 15:14:48.2870,0.847,-0.669,-1.247,1.649
2024-01-01 15:14:48.3020,0.871,-0.301,-1.62,1.864
2024-01-01 15:14:48.3260,0.917,-1.006,-1.92,2.354
2024-01-01 15:14:48.3270,0.917,-1.006,-1.92,2.354
2024-01-01 15:14:48.3270,0.917,-1.006,-1.92,2.354
2024-01-01 15:14:48.3370,0.733,-1.452,-1.491,2.207
2024-01-01 15:14:48.3460,0.702,-1.783,-1.341,2.339
2024-01-01 15:14:48.3560,0.62,-1.881,-1.373,2.41
2024-01-01 15:14:48.3660,0.415,-1.805,-1.237,2.227
2024-01-01 15:14:48.3770,0.177,-1.636,-1.01,1.931
2024-01-01 15:14:48.3860,0.002,-1.447,-0.807,1.657
2024-01-01 15:14:48.4010,-0.076,-1.166,-0.659,1.341
2024-01-01 15:14:48.4270,-0.17,-0.45,-0.336,0.587
2024-01-01 15:14:48.4270,-0.17,-0.45,-0.336,0.587
2024-01-01 15:14:48.4270,-0.17,-0.45,-0.336,0.587
2024-01-01 15:14:48.4360,-0.126,-0.372,0.006,0.393
2024-01-01 15:14:48.4460,-0.142,-0.169,0.447,0.499
2024-01-01 15:14:48.4560,-0.246,0.104,0.584,0.642
2024-01-01 15:14:48.4660,-0.395,0.176,0.223,0.487
2024-01-01 15:14:48.4760,-0.656,0.068,-0.26,0.709
2024-01-01 15:14:48.4860,-0.898,0.065,-0.336,0.961
2024-01-01 15:14:48.4960,-0.643,0.037,-0.179,0.668
2024-01-01 15:14:48.5250,0.114,-0.024,0.157,0.196
2024-01-01 15:14:48.5250,0.175,0.027,0.208,0.273
2024-01-01 15:14:48.5260,0.175,0.027,0.208,0.273
2024-01-01 15:14:48.5390,0.133,0.023,0.089,0.162
2024-01-01 15:14:48.5450,0.145,-0.059,-0.125,0.2
2024-01-01 15:14:48.5550,0.164,-0.194,-0.232,0.344
2024-01-01 15:14:48.5650,0.093,-0.356,-0.316,0.485
2024-01-01 15:14:48.5750,-0.157,-0.497,-0.481,0.709
2024-01-01 15:14:48.5860,-0.503,-0.51,-0.763,1.047
2024-01-01 15:14:48.6000,-0.681,-0.453,-1.048,1.329
2024-01-01 15:14:48.6260,-0.196,-0.533,-1.137,1.271
2024-01-01 15:14:48.6270,-0.196,-0.533,-1.137,1.271
2024-01-01 15:14:48.6270,-0.196,-0.533,-1.137,1.271
2024-01-01 15:14:48.6340,0.33,-0.381,-1.236,1.335
2024-01-01 15:14:48.6450,0.457,-0.585,-1.398,1.583
2024-01-01 15:14:48.6550,0.459,-1.116,-1.617,2.018
2024-01-01 15:14:48.6650,0.943,-1.409,-1.666,2.377
2024-01-01 15:14:48.6750,1.137,-1.743,-1.396,2.506
2024-01-01 15:14:48.6860,0.786,-2.099,-1.123,2.507
2024-01-01 15:14:48.6980,0.211,-2.262,-0.962,2.467
2024-01-01 15:14:48.7250,0.351,-1.262,-1.373,1.898
2024-01-01 15:14:48.7250,0.351,-1.262,-1.373,1.898
2024-01-01 15:14:48.7250,0.351,-1.262,-1.373,1.898
2024-01-01 15:14:48.7340,0.577,-1.095,-1.059,1.629
2024-01-01 15:14:48.7440,0.545,-1.013,-0.904,1.463
2024-01-01 15:14:48.7540,0.427,-0.966,-0.958,1.426
2024-01-01 15:14:48.7640,0.296,-0.813,-0.983,1.31
2024-01-01 15:14:48.7740,0.086,-0.701,-0.871,1.121
2024-01-01 15:14:48.7850,-0.013,-0.601,-0.695,0.919
2024-01-01 15:14:48.7940,0.004,-0.459,-0.478,0.663
2024-01-01 15:14:48.8240,-0.158,0.249,0.023,0.296
2024-01-01 15:14:48.8250,-0.158,0.249,0.023,0.296
2024-01-01 15:14:48.8250,-0.158,0.249,0.023,0.296
2024-01-01 15:14:48.8330,-0.345,0.15,0.09,0.387
2024-01-01 15:14:48.8440,-0.611,0.001,0.181,0.637
2024-01-01 15:14:48.8540,-0.854,0.124,0.368,0.938
2024-01-01 15:14:48.8630,-0.814,0.1,0.216,0.848
2024-01-01 15:14:48.8740,-0.26,-0.032,-0.162,0.308
2024-01-01 15:14:48.8830,0.074,0.047,-0.156,0.179
2024-01-01 15:14:48.8940,0.119,0.195,0.004,0.228
2024-01-01 15:14:48.9240,0.223,-0.101,-0.324,0.406
2024-01-01 15:14:48.9240,0.223,-0.101,-0.324,0.406
2024-01-01 15:14:48.9250,0.223,-0.101,-0.324,0.406
2024-01-01 15:14:48.9330,-0.129,-0.274,-0.21,0.369
2024-01-01 15:14:48.9430,-0.423,-0.607,-0.242,0.778
2024-01-01 15:14:48.9530,-0.743,-1.085,-0.499,1.407
2024-01-01 15:14:48.9630,-0.968,-1.499,-0.62,1.889
2024-01-01 15:14:48.9730,-0.996,-1.716,-0.362,2.017
2024-01-01 15:14:48.9830,-0.716,-1.782,-0.416,1.965
2024-01-01 15:14:48.9960,-0.277,-1.829,-0.991,2.099
2024-01-01 15:14:49.0240,0.692,-1.385,-0.975,1.83
2024-01-01 15:14:49.0240,0.692,-1.385,-0.975,1.83
2024-01-01 15:14:49.0240,0.692,-1.385,-0.975,1.83
2024-01-01 15:14:49.0320,0.704,-1.279,-0.966,1.751
2024-01-01 15:14:49.0420,0.611,-1.151,-1.346,1.873
2024-01-01 15:14:49.0520,0.539,-1.14,-1.667,2.09
2024-01-01 15:14:49.0620,0.47,-1.1,-1.784,2.148
2024-01-01 15:14:49.0720,0.446,-1.208,-1.799,2.212
2024-01-01 15:14:49.0820,0.558,-1.39,-1.722,2.282
